author,chapter,sentence,title
Jane Austen,Chapter 53,Elizabeth dared not lift up her eyes.,PRIDE AND PREJUDICE
Jane Austen,Chapter 53,"How Mr. Darcy looked, therefore, she could not tell.",PRIDE AND PREJUDICE
Jane Austen,Chapter 53,"""It is a delightful thing, to be sure, to have a daughter well married,"" continued her mother, ""but at the same time, Mr. Bingley, it is very hard to have her taken such a way from me.",PRIDE AND PREJUDICE
Jane Austen,Chapter 53,"They are gone down to Newcastle, a place quite northward, it seems, and there they are to stay I do not know how long.",PRIDE AND PREJUDICE
Jane Austen,Chapter 53,"His regiment is there; for I suppose you have heard of his leaving the ----shire, and of his being gone into the regulars.",PRIDE AND PREJUDICE
Jane Austen,Chapter 53,Thank Heaven!,PRIDE AND PREJUDICE
Jane Austen,Chapter 53,"he has _some_ friends, though perhaps not so many as he deserves.""",PRIDE AND PREJUDICE
Jane Austen,Chapter 53,"Elizabeth, who knew this to be levelled at Mr. Darcy, was in such misery of shame, that she could hardly keep her seat.",PRIDE AND PREJUDICE
Jane Austen,Chapter 53,"It drew from her, however, the exertion of speaking, which nothing else had so effectually done before; and she asked Bingley whether he meant to make any stay in the country at present.",PRIDE AND PREJUDICE
Jane Austen,Chapter 53,"A few weeks, he believed.",PRIDE AND PREJUDICE
Jane Austen,Chapter 53,"""When you have killed all your own birds, Mr. Bingley,"" said her mother, ""I beg you will come here, and shoot as many as you please on Mr. Bennet's manor.",PRIDE AND PREJUDICE
Jane Austen,Chapter 53,"I am sure he will be vastly happy to oblige you, and will save all the best of the covies for you.""",PRIDE AND PREJUDICE
Jane Austen,Chapter 53,"Elizabeth's misery increased, at such unnecessary, such officious attention!",PRIDE AND PREJUDICE
Jane Austen,Chapter 53,"Were the same fair prospect to arise at present as had flattered them a year ago, every thing, she was persuaded, would be hastening to the same vexatious conclusion.",PRIDE AND PREJUDICE
Jane Austen,Chapter 53,"At that instant, she felt that years of happiness could not make Jane or herself amends for moments of such painful confusion.",PRIDE AND PREJUDICE
Jane Austen,Chapter 53,"""The first wish of my heart,"" said she to herself, ""is never more to be in company with either of them.",PRIDE AND PREJUDICE
Jane Austen,Chapter 53,Their society can afford no pleasure that will atone for such wretchedness as this!,PRIDE AND PREJUDICE
Jane Austen,Chapter 53,"Let me never see either one or the other again!""",PRIDE AND PREJUDICE
Jane Austen,Chapter 53,"Yet the misery, for which years of happiness were to offer no compensation, received soon afterwards material relief, from observing how much the beauty of her sister re-kindled the admiration of her former lover.",PRIDE AND PREJUDICE
Jane Austen,Chapter 53,"When first he came in, he had spoken to her but little; but every five minutes seemed to be giving her more of his attention.",PRIDE AND PREJUDICE
Jane Austen,Chapter 53,"He found her as handsome as she had been last year; as good natured, and as unaffected, though not quite so chatty.",PRIDE AND PREJUDICE
Jane Austen,Chapter 53,"Jane was anxious that no difference should be perceived in her at all, and was really persuaded that she talked as much as ever.",PRIDE AND PREJUDICE
Jane Austen,Chapter 53,"But her mind was so busily engaged, that she did not always know when she was silent.",PRIDE AND PREJUDICE
Jane Austen,Chapter 53,"When the gentlemen rose to go away, Mrs. Bennet was mindful of her intended civility, and they were invited and engaged to dine at Longbourn in a few days time.",PRIDE AND PREJUDICE
Jane Austen,Chapter 53,"""You are quite a visit in my debt, Mr. Bingley,"" she added, ""for when you went to town last winter, you promised to take a family dinner with us, as soon as you returned.",PRIDE AND PREJUDICE
Jane Austen,Chapter 53,"I have not forgot, you see; and I assure you, I was very much disappointed that you did not come back and keep your engagement.""",PRIDE AND PREJUDICE
Jane Austen,Chapter 53,"Bingley looked a little silly at this reflection, and said something of his concern at having been prevented by business.",PRIDE AND PREJUDICE
Jane Austen,Chapter 53,They then went away.,PRIDE AND PREJUDICE
Jane Austen,Chapter 53,"Mrs. Bennet had been strongly inclined to ask them to stay and dine there that day; but, though she always kept a very good table, she did not think anything less than two courses could be good enough for a man on whom she had such anxious designs, or satisfy the appetite and pride of one who had ten thousand a year.",PRIDE AND PREJUDICE
Jane Austen,Chapter 54,"As soon as they were gone, Elizabeth walked out to recover her spirits; or in other words, to dwell without interruption on those subjects that must deaden them more.",PRIDE AND PREJUDICE
Jane Austen,Chapter 54,Mr. Darcy's behaviour astonished and vexed her.,PRIDE AND PREJUDICE
Jane Austen,Chapter 54,"""Why, if he came only to be silent, grave, and indifferent,"" said she, ""did he come at all?""",PRIDE AND PREJUDICE
Jane Austen,Chapter 54,She could settle it in no way that gave her pleasure.,PRIDE AND PREJUDICE
Jane Austen,Chapter 54,"""He could be still amiable, still pleasing, to my uncle and aunt, when he was in town; and why not to me?",PRIDE AND PREJUDICE
Jane Austen,Chapter 54,"If he fears me, why come hither?",PRIDE AND PREJUDICE
Jane Austen,Chapter 54,"If he no longer cares for me, why silent?",PRIDE AND PREJUDICE
Jane Austen,Chapter 54,"Teasing, teasing, man!",PRIDE AND PREJUDICE
Jane Austen,Chapter 54,"I will think no more about him.""",PRIDE AND PREJUDICE
Jane Austen,Chapter 54,"Her resolution was for a short time involuntarily kept by the approach of her sister, who joined her with a cheerful look, which showed her better satisfied with their visitors, than Elizabeth.",PRIDE AND PREJUDICE
Jane Austen,Chapter 54,"""Now,"" said she, ""that this first meeting is over, I feel perfectly easy.",PRIDE AND PREJUDICE
Jane Austen,Chapter 54,"I know my own strength, and I shall never be embarrassed again by his coming.",PRIDE AND PREJUDICE
Jane Austen,Chapter 54,I am glad he dines here on Tuesday.,PRIDE AND PREJUDICE
Jane Austen,Chapter 54,"It will then be publicly seen that, on both sides, we meet only as common and indifferent acquaintance.""",PRIDE AND PREJUDICE
Jane Austen,Chapter 54,"""Yes, very indifferent indeed,"" said Elizabeth, laughingly.",PRIDE AND PREJUDICE
Jane Austen,Chapter 54,"""Oh, Jane, take care.""",PRIDE AND PREJUDICE
Jane Austen,Chapter 54,"""My dear Lizzy, you cannot think me so weak, as to be in danger now?""",PRIDE AND PREJUDICE
Jane Austen,Chapter 54,"""I think you are in very great danger of making him as much in love with you as ever.""",PRIDE AND PREJUDICE
Jane Austen,Chapter 54,"* * * * * They did not see the gentlemen again till Tuesday; and Mrs. Bennet, in the meanwhile, was giving way to all the happy schemes, which the good humour and common politeness of Bingley, in half an hour's visit, had revived.",PRIDE AND PREJUDICE
Jane Austen,Chapter 54,"On Tuesday there was a large party assembled at Longbourn; and the two who were most anxiously expected, to the credit of their punctuality as sportsmen, were in very good time.",PRIDE AND PREJUDICE
Jane Austen,Chapter 54,"When they repaired to the dining-room, Elizabeth eagerly watched to see whether Bingley would take the place, which, in all their former parties, had belonged to him, by her sister.",PRIDE AND PREJUDICE
Jane Austen,Chapter 54,"Her prudent mother, occupied by the same ideas, forbore to invite him to sit by herself.",PRIDE AND PREJUDICE
Jane Austen,Chapter 54,"On entering the room, he seemed to hesitate; but Jane happened to look round, and happened to smile: it was decided.",PRIDE AND PREJUDICE
Jane Austen,Chapter 54,He placed himself by her.,PRIDE AND PREJUDICE
Jane Austen,Chapter 54,"Elizabeth, with a triumphant sensation, looked towards his friend.",PRIDE AND PREJUDICE
Jane Austen,Chapter 54,"He bore it with noble indifference, and she would have imagined that Bingley had received his sanction to be happy, had she not seen his eyes likewise turned towards Mr. Darcy, with an expression of half-laughing alarm.",PRIDE AND PREJUDICE
Jane Austen,Chapter 54,"His behaviour to her sister was such, during dinner time, as showed an admiration of her, which, though more guarded than formerly, persuaded Elizabeth, that if left wholly to himself, Jane's happiness, and his own, would be speedily secured.",PRIDE AND PREJUDICE
Jane Austen,Chapter 54,"Though she dared not depend upon the consequence, she yet received pleasure from observing his behaviour.",PRIDE AND PREJUDICE
Jane Austen,Chapter 54,It gave her all the animation that her spirits could boast; for she was in no cheerful humour.,PRIDE AND PREJUDICE
Jane Austen,Chapter 54,Mr. Darcy was almost as far from her as the table could divide them.,PRIDE AND PREJUDICE
Jane Austen,Chapter 54,He was on one side of her mother.,PRIDE AND PREJUDICE
Jane Austen,Chapter 54,"She knew how little such a situation would give pleasure to either, or make either appear to advantage.",PRIDE AND PREJUDICE
Jane Austen,Chapter 54,"She was not near enough to hear any of their discourse, but she could see how seldom they spoke to each other, and how formal and cold was their manner whenever they did.",PRIDE AND PREJUDICE
Jane Austen,Chapter 54,"Her mother's ungraciousness, made the sense of what they owed him more painful to Elizabeth's mind; and she would, at times, have given anything to be privileged to tell him that his kindness was neither unknown nor unfelt by the whole of the family.",PRIDE AND PREJUDICE
Jane Austen,Chapter 54,She was in hopes that the evening would afford some opportunity of bringing them together; that the whole of the visit would not pass away without enabling them to enter into something more of conversation than the mere ceremonious salutation attending his entrance.,PRIDE AND PREJUDICE
Jane Austen,Chapter 54,"Anxious and uneasy, the period which passed in the drawing-room, before the gentlemen came, was wearisome and dull to a degree that almost made her uncivil.",PRIDE AND PREJUDICE
Jane Austen,Chapter 54,She looked forward to their entrance as the point on which all her chance of pleasure for the evening must depend.,PRIDE AND PREJUDICE
Jane Austen,Chapter 54,"""If he does not come to me, _then_,"" said she, ""I shall give him up for ever.""",PRIDE AND PREJUDICE
Jane Austen,Chapter 54,"The gentlemen came; and she thought he looked as if he would have answered her hopes; but, alas!",PRIDE AND PREJUDICE
Jane Austen,Chapter 54,"the ladies had crowded round the table, where Miss Bennet was making tea, and Elizabeth pouring out the coffee, in so close a confederacy that there was not a single vacancy near her which would admit of a chair.",PRIDE AND PREJUDICE
Jane Austen,Chapter 54,"And on the gentlemen's approaching, one of the girls moved closer to her than ever, and said, in a whisper: ""The men shan't come and part us, I am determined.",PRIDE AND PREJUDICE
Jane Austen,Chapter 54,"We want none of them; do we?""",PRIDE AND PREJUDICE
Jane Austen,Chapter 54,Darcy had walked away to another part of the room.,PRIDE AND PREJUDICE
Jane Austen,Chapter 54,"She followed him with her eyes, envied everyone to whom he spoke, had scarcely patience enough to help anybody to coffee; and then was enraged against herself for being so silly!",PRIDE AND PREJUDICE
Jane Austen,Chapter 54,"""A man who has once been refused!",PRIDE AND PREJUDICE
Jane Austen,Chapter 54,How could I ever be foolish enough to expect a renewal of his love?,PRIDE AND PREJUDICE
Jane Austen,Chapter 54,"Is there one among the sex, who would not protest against such a weakness as a second proposal to the same woman?",PRIDE AND PREJUDICE
Jane Austen,Chapter 54,"There is no indignity so abhorrent to their feelings!""",PRIDE AND PREJUDICE
Jane Austen,Chapter 54,"She was a little revived, however, by his bringing back his coffee cup himself; and she seized the opportunity of saying: ""Is your sister at Pemberley still?""",PRIDE AND PREJUDICE
Jane Austen,Chapter 54,"""Yes, she will remain there till Christmas.""",PRIDE AND PREJUDICE
Jane Austen,Chapter 54,"""And quite alone?",PRIDE AND PREJUDICE
Jane Austen,Chapter 54,"Have all her friends left her?""",PRIDE AND PREJUDICE
Jane Austen,Chapter 54,"""Mrs. Annesley is with her.",PRIDE AND PREJUDICE
Jane Austen,Chapter 54,"The others have been gone on to Scarborough, these three weeks.""",PRIDE AND PREJUDICE
Jane Austen,Chapter 54,"She could think of nothing more to say; but if he wished to converse with her, he might have better success.",PRIDE AND PREJUDICE
Jane Austen,Chapter 54,"He stood by her, however, for some minutes, in silence; and, at last, on the young lady's whispering to Elizabeth again, he walked away.",PRIDE AND PREJUDICE
Jane Austen,Chapter 54,"When the tea-things were removed, and the card-tables placed, the ladies all rose, and Elizabeth was then hoping to be soon joined by him, when all her views were overthrown by seeing him fall a victim to her mother's rapacity for whist players, and in a few moments after seated with the rest of the party.",PRIDE AND PREJUDICE
Jane Austen,Chapter 54,She now lost every expectation of pleasure.,PRIDE AND PREJUDICE
Jane Austen,Chapter 54,"They were confined for the evening at different tables, and she had nothing to hope, but that his eyes were so often turned towards her side of the room, as to make him play as unsuccessfully as herself.",PRIDE AND PREJUDICE
Jane Austen,Chapter 54,"Mrs. Bennet had designed to keep the two Netherfield gentlemen to supper; but their carriage was unluckily ordered before any of the others, and she had no opportunity of detaining them.",PRIDE AND PREJUDICE
Jane Austen,Chapter 54,"""Well girls,"" said she, as soon as they were left to themselves, ""What say you to the day?",PRIDE AND PREJUDICE
