author,chapter,sentence,title
James Matthew Barrie,Chapter 14 THE PIRATE SHIP,Ever and anon the light from his cigar gave a touch of colour to his face.,PETER PAN
James Matthew Barrie,Chapter 14 THE PIRATE SHIP,"""Now then, bullies,"" he said briskly, ""six of you walk the plank to-night, but I have room for two cabin boys.",PETER PAN
James Matthew Barrie,Chapter 14 THE PIRATE SHIP,"Which of you is it to be?""",PETER PAN
James Matthew Barrie,Chapter 14 THE PIRATE SHIP,"""Don't irritate him unnecessarily,"" had been Wendy's instructions in the hold; so Tootles stepped forward politely.",PETER PAN
James Matthew Barrie,Chapter 14 THE PIRATE SHIP,"Tootles hated the idea of signing under such a man, but an instinct told him that it would be prudent to lay the responsibility on an absent person; and though a somewhat silly boy, he knew that mothers alone are always willing to be the buffer.",PETER PAN
James Matthew Barrie,Chapter 14 THE PIRATE SHIP,"All children know this about mothers, and despise them for it, but make constant use of it.",PETER PAN
James Matthew Barrie,Chapter 14 THE PIRATE SHIP,"So Tootles explained prudently, ""You see, sir, I don't think my mother would like me to be a pirate.",PETER PAN
James Matthew Barrie,Chapter 14 THE PIRATE SHIP,"Would your mother like you to be a pirate, Slightly?""",PETER PAN
James Matthew Barrie,Chapter 14 THE PIRATE SHIP,"He winked at Slightly, who said mournfully, ""I don't think so,"" as if he wished things had been otherwise.",PETER PAN
James Matthew Barrie,Chapter 14 THE PIRATE SHIP,"""Would your mother like you to be a pirate, Twin?""",PETER PAN
James Matthew Barrie,Chapter 14 THE PIRATE SHIP,"""I don't think so,"" said the first twin, as clever as the others.",PETER PAN
James Matthew Barrie,Chapter 14 THE PIRATE SHIP,"""Nibs, would--"" ""Stow this gab,"" roared Hook, and the spokesmen were dragged back.",PETER PAN
James Matthew Barrie,Chapter 14 THE PIRATE SHIP,"""You, boy,"" he said, addressing John, ""you look as if you had a little pluck in you.",PETER PAN
James Matthew Barrie,Chapter 14 THE PIRATE SHIP,"Didst never want to be a pirate, my hearty?""",PETER PAN
James Matthew Barrie,Chapter 14 THE PIRATE SHIP,Now John had sometimes experienced this hankering at maths.,PETER PAN
James Matthew Barrie,Chapter 14 THE PIRATE SHIP,prep.,PETER PAN
James Matthew Barrie,Chapter 14 THE PIRATE SHIP,; and he was struck by Hook's picking him out.,PETER PAN
James Matthew Barrie,Chapter 14 THE PIRATE SHIP,"""I once thought of calling myself Red-handed Jack,"" he said diffidently.",PETER PAN
James Matthew Barrie,Chapter 14 THE PIRATE SHIP,"""And a good name too.",PETER PAN
James Matthew Barrie,Chapter 14 THE PIRATE SHIP,"We'll call you that here, bully, if you join.""",PETER PAN
James Matthew Barrie,Chapter 14 THE PIRATE SHIP,"""What do you think, Michael?""",PETER PAN
James Matthew Barrie,Chapter 14 THE PIRATE SHIP,asked John.,PETER PAN
James Matthew Barrie,Chapter 14 THE PIRATE SHIP,"""What would you call me if I join?""",PETER PAN
James Matthew Barrie,Chapter 14 THE PIRATE SHIP,Michael demanded.,PETER PAN
James Matthew Barrie,Chapter 14 THE PIRATE SHIP,"""Blackbeard Joe.""",PETER PAN
James Matthew Barrie,Chapter 14 THE PIRATE SHIP,Michael was naturally impressed.,PETER PAN
James Matthew Barrie,Chapter 14 THE PIRATE SHIP,"""What do you think, John?""",PETER PAN
James Matthew Barrie,Chapter 14 THE PIRATE SHIP,"He wanted John to decide, and John wanted him to decide.",PETER PAN
James Matthew Barrie,Chapter 14 THE PIRATE SHIP,"""Shall we still be respectful subjects of the King?""",PETER PAN
James Matthew Barrie,Chapter 14 THE PIRATE SHIP,John inquired.,PETER PAN
James Matthew Barrie,Chapter 14 THE PIRATE SHIP,"Through Hook's teeth came the answer: ""You would have to swear, 'Down with the King.'""",PETER PAN
James Matthew Barrie,Chapter 14 THE PIRATE SHIP,"Perhaps John had not behaved very well so far, but he shone out now.",PETER PAN
James Matthew Barrie,Chapter 14 THE PIRATE SHIP,"""Then I refuse,"" he cried, banging the barrel in front of Hook.",PETER PAN
James Matthew Barrie,Chapter 14 THE PIRATE SHIP,"""And I refuse,"" cried Michael.",PETER PAN
James Matthew Barrie,Chapter 14 THE PIRATE SHIP,"""Rule Britannia!""",PETER PAN
James Matthew Barrie,Chapter 14 THE PIRATE SHIP,squeaked Curly.,PETER PAN
James Matthew Barrie,Chapter 14 THE PIRATE SHIP,"The infuriated pirates buffeted them in the mouth; and Hook roared out, ""That seals your doom.",PETER PAN
James Matthew Barrie,Chapter 14 THE PIRATE SHIP,Bring up their mother.,PETER PAN
James Matthew Barrie,Chapter 14 THE PIRATE SHIP,"Get the plank ready.""",PETER PAN
James Matthew Barrie,Chapter 14 THE PIRATE SHIP,"They were only boys, and they went white as they saw Jukes and Cecco preparing the fatal plank.",PETER PAN
James Matthew Barrie,Chapter 14 THE PIRATE SHIP,But they tried to look brave when Wendy was brought up.,PETER PAN
James Matthew Barrie,Chapter 14 THE PIRATE SHIP,No words of mine can tell you how Wendy despised those pirates.,PETER PAN
James Matthew Barrie,Chapter 14 THE PIRATE SHIP,To the boys there was at least some glamour in the pirate calling; but all that she saw was that the ship had not been tidied for years.,PETER PAN
James Matthew Barrie,Chapter 14 THE PIRATE SHIP,"There was not a porthole on the grimy glass of which you might not have written with your finger ""Dirty pig""; and she had already written it on several.",PETER PAN
James Matthew Barrie,Chapter 14 THE PIRATE SHIP,"But as the boys gathered round her she had no thought, of course, save for them.",PETER PAN
James Matthew Barrie,Chapter 14 THE PIRATE SHIP,"""So, my beauty,"" said Hook, as if he spoke in syrup, ""you are to see your children walk the plank.""",PETER PAN
James Matthew Barrie,Chapter 14 THE PIRATE SHIP,"Fine gentlemen though he was, the intensity of his communings had soiled his ruff, and suddenly he knew that she was gazing at it.",PETER PAN
James Matthew Barrie,Chapter 14 THE PIRATE SHIP,"With a hasty gesture he tried to hide it, but he was too late.",PETER PAN
James Matthew Barrie,Chapter 14 THE PIRATE SHIP,"""Are they to die?""",PETER PAN
James Matthew Barrie,Chapter 14 THE PIRATE SHIP,"asked Wendy, with a look of such frightful contempt that he nearly fainted.",PETER PAN
James Matthew Barrie,Chapter 14 THE PIRATE SHIP,"""They are,"" he snarled.",PETER PAN
James Matthew Barrie,Chapter 14 THE PIRATE SHIP,"""Silence all,"" he called gloatingly, ""for a mother's last words to her children.""",PETER PAN
James Matthew Barrie,Chapter 14 THE PIRATE SHIP,At this moment Wendy was grand.,PETER PAN
James Matthew Barrie,Chapter 14 THE PIRATE SHIP,"""These are my last words, dear boys,"" she said firmly.",PETER PAN
James Matthew Barrie,Chapter 14 THE PIRATE SHIP,"""I feel that I have a message to you from your real mothers, and it is this: 'We hope our sons will die like English gentlemen.'""",PETER PAN
James Matthew Barrie,Chapter 14 THE PIRATE SHIP,"Even the pirates were awed, and Tootles cried out hysterically, ""I am going to do what my mother hopes.",PETER PAN
James Matthew Barrie,Chapter 14 THE PIRATE SHIP,"What are you to do, Nibs?""",PETER PAN
James Matthew Barrie,Chapter 14 THE PIRATE SHIP,"""What my mother hopes.",PETER PAN
James Matthew Barrie,Chapter 14 THE PIRATE SHIP,"What are you to do, Twin?""",PETER PAN
James Matthew Barrie,Chapter 14 THE PIRATE SHIP,"""What my mother hopes.",PETER PAN
James Matthew Barrie,Chapter 14 THE PIRATE SHIP,"John, what are--"" But Hook had found his voice again.",PETER PAN
James Matthew Barrie,Chapter 14 THE PIRATE SHIP,"""Tie her up!""",PETER PAN
James Matthew Barrie,Chapter 14 THE PIRATE SHIP,he shouted.,PETER PAN
James Matthew Barrie,Chapter 14 THE PIRATE SHIP,It was Smee who tied her to the mast.,PETER PAN
James Matthew Barrie,Chapter 14 THE PIRATE SHIP,"""See here, honey,"" he whispered, ""I'll save you if you promise to be my mother.""",PETER PAN
James Matthew Barrie,Chapter 14 THE PIRATE SHIP,But not even for Smee would she make such a promise.,PETER PAN
James Matthew Barrie,Chapter 14 THE PIRATE SHIP,"""I would almost rather have no children at all,"" she said disdainfully [scornfully].",PETER PAN
James Matthew Barrie,Chapter 14 THE PIRATE SHIP,It is sad to know that not a boy was looking at her as Smee tied her to the mast; the eyes of all were on the plank: that last little walk they were about to take.,PETER PAN
James Matthew Barrie,Chapter 14 THE PIRATE SHIP,"They were no longer able to hope that they would walk it manfully, for the capacity to think had gone from them; they could stare and shiver only.",PETER PAN
James Matthew Barrie,Chapter 14 THE PIRATE SHIP,"Hook smiled on them with his teeth closed, and took a step toward Wendy.",PETER PAN
James Matthew Barrie,Chapter 14 THE PIRATE SHIP,His intention was to turn her face so that she should see the boys walking the plank one by one.,PETER PAN
James Matthew Barrie,Chapter 14 THE PIRATE SHIP,"But he never reached her, he never heard the cry of anguish he hoped to wring from her.",PETER PAN
James Matthew Barrie,Chapter 14 THE PIRATE SHIP,He heard something else instead.,PETER PAN
James Matthew Barrie,Chapter 14 THE PIRATE SHIP,It was the terrible tick-tick of the crocodile.,PETER PAN
James Matthew Barrie,Chapter 14 THE PIRATE SHIP,"They all heard it--pirates, boys, Wendy; and immediately every head was blown in one direction; not to the water whence the sound proceeded, but toward Hook.",PETER PAN
James Matthew Barrie,Chapter 14 THE PIRATE SHIP,"All knew that what was about to happen concerned him alone, and that from being actors they were suddenly become spectators.",PETER PAN
James Matthew Barrie,Chapter 14 THE PIRATE SHIP,Very frightful was it to see the change that came over him.,PETER PAN
James Matthew Barrie,Chapter 14 THE PIRATE SHIP,It was as if he had been clipped at every joint.,PETER PAN
James Matthew Barrie,Chapter 14 THE PIRATE SHIP,He fell in a little heap.,PETER PAN
James Matthew Barrie,Chapter 14 THE PIRATE SHIP,"The sound came steadily nearer; and in advance of it came this ghastly thought, ""The crocodile is about to board the ship!""",PETER PAN
James Matthew Barrie,Chapter 14 THE PIRATE SHIP,Even the iron claw hung inactive; as if knowing that it was no intrinsic part of what the attacking force wanted.,PETER PAN
James Matthew Barrie,Chapter 14 THE PIRATE SHIP,"Left so fearfully alone, any other man would have lain with his eyes shut where he fell: but the gigantic brain of Hook was still working, and under its guidance he crawled on the knees along the deck as far from the sound as he could go.",PETER PAN
James Matthew Barrie,Chapter 14 THE PIRATE SHIP,"The pirates respectfully cleared a passage for him, and it was only when he brought up against the bulwarks that he spoke.",PETER PAN
James Matthew Barrie,Chapter 14 THE PIRATE SHIP,"""Hide me!""",PETER PAN
James Matthew Barrie,Chapter 14 THE PIRATE SHIP,he cried hoarsely.,PETER PAN
James Matthew Barrie,Chapter 14 THE PIRATE SHIP,"They gathered round him, all eyes averted from the thing that was coming aboard.",PETER PAN
James Matthew Barrie,Chapter 14 THE PIRATE SHIP,They had no thought of fighting it.,PETER PAN
James Matthew Barrie,Chapter 14 THE PIRATE SHIP,It was Fate.,PETER PAN
James Matthew Barrie,Chapter 14 THE PIRATE SHIP,Only when Hook was hidden from them did curiosity loosen the limbs of the boys so that they could rush to the ship's side to see the crocodile climbing it.,PETER PAN
James Matthew Barrie,Chapter 14 THE PIRATE SHIP,Then they got the strangest surprise of the Night of Nights; for it was no crocodile that was coming to their aid.,PETER PAN
James Matthew Barrie,Chapter 14 THE PIRATE SHIP,It was Peter.,PETER PAN
James Matthew Barrie,Chapter 14 THE PIRATE SHIP,He signed to them not to give vent to any cry of admiration that might rouse suspicion.,PETER PAN
James Matthew Barrie,Chapter 14 THE PIRATE SHIP,Then he went on ticking.,PETER PAN
James Matthew Barrie,"Chapter 15 ""HOOK OR ME THIS TIME""",Odd things happen to all of us on our way through life without our noticing for a time that they have happened.,PETER PAN
James Matthew Barrie,"Chapter 15 ""HOOK OR ME THIS TIME""","Thus, to take an instance, we suddenly discover that we have been deaf in one ear for we don't know how long, but, say, half an hour.",PETER PAN
James Matthew Barrie,"Chapter 15 ""HOOK OR ME THIS TIME""",Now such an experience had come that night to Peter.,PETER PAN
James Matthew Barrie,"Chapter 15 ""HOOK OR ME THIS TIME""",When last we saw him he was stealing across the island with one finger to his lips and his dagger at the ready.,PETER PAN
James Matthew Barrie,"Chapter 15 ""HOOK OR ME THIS TIME""","He had seen the crocodile pass by without noticing anything peculiar about it, but by and by he remembered that it had not been ticking.",PETER PAN
James Matthew Barrie,"Chapter 15 ""HOOK OR ME THIS TIME""","At first he thought this eerie, but soon concluded rightly that the clock had run down.",PETER PAN
James Matthew Barrie,"Chapter 15 ""HOOK OR ME THIS TIME""","Without giving a thought to what might be the feelings of a fellow-creature thus abruptly deprived of its closest companion, Peter began to consider how he could turn the catastrophe to his own use; and he decided to tick, so that wild beasts should believe he was the crocodile and let him pass unmolested.",PETER PAN
James Matthew Barrie,"Chapter 15 ""HOOK OR ME THIS TIME""","He ticked superbly, but with one unforeseen result.",PETER PAN
James Matthew Barrie,"Chapter 15 ""HOOK OR ME THIS TIME""","The crocodile was among those who heard the sound, and it followed him, though whether with the purpose of regaining what it had lost, or merely as a friend under the belief that it was again ticking itself, will never be certainly known, for, like slaves to a fixed idea, it was a stupid beast.",PETER PAN
James Matthew Barrie,"Chapter 15 ""HOOK OR ME THIS TIME""","Peter reached the shore without mishap, and went straight on, his legs encountering the water as if quite unaware that they had entered a new element.",PETER PAN
James Matthew Barrie,"Chapter 15 ""HOOK OR ME THIS TIME""","Thus many animals pass from land to water, but no other human of whom I know.",PETER PAN
James Matthew Barrie,"Chapter 15 ""HOOK OR ME THIS TIME""","As he swam he had but one thought: ""Hook or me this time.""",PETER PAN
James Matthew Barrie,"Chapter 15 ""HOOK OR ME THIS TIME""",He had ticked so long that he now went on ticking without knowing that he was doing it.,PETER PAN
James Matthew Barrie,"Chapter 15 ""HOOK OR ME THIS TIME""","Had he known he would have stopped, for to board the brig by help of the tick, though an ingenious idea, had not occurred to him.",PETER PAN
James Matthew Barrie,"Chapter 15 ""HOOK OR ME THIS TIME""","On the contrary, he thought he had scaled her side as noiseless as a mouse; and he was amazed to see the pirates cowering from him, with Hook in their midst as abject as if he had heard the crocodile.",PETER PAN
James Matthew Barrie,"Chapter 15 ""HOOK OR ME THIS TIME""",The crocodile!,PETER PAN
James Matthew Barrie,"Chapter 15 ""HOOK OR ME THIS TIME""",No sooner did Peter remember it than he heard the ticking.,PETER PAN
James Matthew Barrie,"Chapter 15 ""HOOK OR ME THIS TIME""","At first he thought the sound did come from the crocodile, and he looked behind him swiftly.",PETER PAN
James Matthew Barrie,"Chapter 15 ""HOOK OR ME THIS TIME""","Then he realised that he was doing it himself, and in a flash he understood the situation.",PETER PAN
James Matthew Barrie,"Chapter 15 ""HOOK OR ME THIS TIME""","""How clever of me!""",PETER PAN
