chapter,sentence,title
Chapter 87. The Challenge,"I rely on your friendship to assist me, Beauchamp, if contempt has not banished it from your heart.” “Contempt, my friend?",THE COUNT OF MONTE CRISTO
Chapter 87. The Challenge,How does this misfortune affect you?,THE COUNT OF MONTE CRISTO
Chapter 87. The Challenge,"No, happily that unjust prejudice is forgotten which made the son responsible for the father’s actions.",THE COUNT OF MONTE CRISTO
Chapter 87. The Challenge,"Review your life, Albert; although it is only just beginning, did a lovely summer’s day ever dawn with greater purity than has marked the commencement of your career?",THE COUNT OF MONTE CRISTO
Chapter 87. The Challenge,"No, Albert, take my advice.",THE COUNT OF MONTE CRISTO
Chapter 87. The Challenge,You are young and rich—leave Paris—all is soon forgotten in this great Babylon of excitement and changing tastes.,THE COUNT OF MONTE CRISTO
Chapter 87. The Challenge,"You will return after three or four years with a Russian princess for a bride, and no one will think more of what occurred yesterday than if it had happened sixteen years ago.” “Thank you, my dear Beauchamp, thank you for the excellent feeling which prompts your advice; but it cannot be.",THE COUNT OF MONTE CRISTO
Chapter 87. The Challenge,"I have told you my wish, or rather my determination.",THE COUNT OF MONTE CRISTO
Chapter 87. The Challenge,"You understand that, interested as I am in this affair, I cannot see it in the same light as you do.",THE COUNT OF MONTE CRISTO
Chapter 87. The Challenge,"What appears to you to emanate from a celestial source, seems to me to proceed from one far less pure.",THE COUNT OF MONTE CRISTO
Chapter 87. The Challenge,"Providence appears to me to have no share in this affair; and happily so, for instead of the invisible, impalpable agent of celestial rewards and punishments, I shall find one both palpable and visible, on whom I shall revenge myself, I assure you, for all I have suffered during the last month.",THE COUNT OF MONTE CRISTO
Chapter 87. The Challenge,"Now, I repeat, Beauchamp, I wish to return to human and material existence, and if you are still the friend you profess to be, help me to discover the hand that struck the blow.” “Be it so,” said Beauchamp; “if you must have me descend to earth, I submit; and if you will seek your enemy, I will assist you, and I will engage to find him, my honor being almost as deeply interested as yours.” “Well, then, you understand, Beauchamp, that we begin our search immediately.",THE COUNT OF MONTE CRISTO
Chapter 87. The Challenge,Each moment’s delay is an eternity for me.,THE COUNT OF MONTE CRISTO
Chapter 87. The Challenge,"The calumniator is not yet punished, and he may hope that he will not be; but, on my honor, if he thinks so, he deceives himself.” “Well, listen, Morcerf.” “Ah, Beauchamp, I see you know something already; you will restore me to life.” “I do not say there is any truth in what I am going to tell you, but it is, at least, a ray of light in a dark night; by following it we may, perhaps, discover something more certain.” “Tell me; satisfy my impatience.” “Well, I will tell you what I did not like to mention on my return from Yanina.” “Say on.” “I went, of course, to the chief banker of the town to make inquiries.",THE COUNT OF MONTE CRISTO
Chapter 87. The Challenge,"At the first word, before I had even mentioned your father’s name”— “‘Ah,’ said he.",THE COUNT OF MONTE CRISTO
Chapter 87. The Challenge,"‘I guess what brings you here.’ “‘How, and why?’ “‘Because a fortnight since I was questioned on the same subject.’ “‘By whom?’ “‘By a banker of Paris, my correspondent.’ “‘Whose name is——’ “‘Danglars.’” “He!” cried Albert; “yes, it is indeed he who has so long pursued my father with jealous hatred.",THE COUNT OF MONTE CRISTO
Chapter 87. The Challenge,"He, the man who would be popular, cannot forgive the Count of Morcerf for being created a peer; and this marriage broken off without a reason being assigned—yes, it is all from the same cause.” “Make inquiries, Albert, but do not be angry without reason; make inquiries, and if it be true——” “Oh, yes, if it be true,” cried the young man, “he shall pay me all I have suffered.” “Beware, Morcerf, he is already an old man.” “I will respect his age as he has respected the honor of my family; if my father had offended him, why did he not attack him personally?",THE COUNT OF MONTE CRISTO
Chapter 87. The Challenge,"Oh, no, he was afraid to encounter him face to face.” “I do not condemn you, Albert; I only restrain you.",THE COUNT OF MONTE CRISTO
Chapter 87. The Challenge,"Act prudently.” “Oh, do not fear; besides, you will accompany me.",THE COUNT OF MONTE CRISTO
Chapter 87. The Challenge,"Beauchamp, solemn transactions should be sanctioned by a witness.",THE COUNT OF MONTE CRISTO
Chapter 87. The Challenge,"Before this day closes, if M. Danglars is guilty, he shall cease to live, or I shall die.",THE COUNT OF MONTE CRISTO
Chapter 87. The Challenge,"Pardieu, Beauchamp, mine shall be a splendid funeral!” “When such resolutions are made, Albert, they should be promptly executed.",THE COUNT OF MONTE CRISTO
Chapter 87. The Challenge,Do you wish to go to M. Danglars?,THE COUNT OF MONTE CRISTO
Chapter 87. The Challenge,Let us go immediately.” They sent for a cabriolet.,THE COUNT OF MONTE CRISTO
Chapter 87. The Challenge,"On entering the banker’s mansion, they perceived the phaeton and servant of M. Andrea Cavalcanti.",THE COUNT OF MONTE CRISTO
Chapter 87. The Challenge,“Ah!,THE COUNT OF MONTE CRISTO
Chapter 87. The Challenge,parbleu!,THE COUNT OF MONTE CRISTO
Chapter 87. The Challenge,"that’s good,” said Albert, with a gloomy tone.",THE COUNT OF MONTE CRISTO
Chapter 87. The Challenge,"“If M. Danglars will not fight with me, I will kill his son-in-law; Cavalcanti will certainly fight.” The servant announced the young man; but the banker, recollecting what had transpired the day before, did not wish him admitted.",THE COUNT OF MONTE CRISTO
Chapter 87. The Challenge,"It was, however, too late; Albert had followed the footman, and, hearing the order given, forced the door open, and followed by Beauchamp found himself in the banker’s study.",THE COUNT OF MONTE CRISTO
Chapter 87. The Challenge,"“Sir,” cried the latter, “am I no longer at liberty to receive whom I choose in my house?",THE COUNT OF MONTE CRISTO
Chapter 87. The Challenge,"You appear to forget yourself sadly.” “No, sir,” said Albert, coldly; “there are circumstances in which one cannot, except through cowardice,—I offer you that refuge,—refuse to admit certain persons at least.” “What is your errand, then, with me, sir?” “I mean,” said Albert, drawing near, and without apparently noticing Cavalcanti, who stood with his back towards the fireplace—“I mean to propose a meeting in some retired corner where no one will interrupt us for ten minutes; that will be sufficient—where two men having met, one of them will remain on the ground.” Danglars turned pale; Cavalcanti moved a step forward, and Albert turned towards him.",THE COUNT OF MONTE CRISTO
Chapter 87. The Challenge,"“And you, too,” said he, “come, if you like, monsieur; you have a claim, being almost one of the family, and I will give as many rendezvous of that kind as I can find persons willing to accept them.” Cavalcanti looked at Danglars with a stupefied air, and the latter, making an effort, arose and stepped between the two young men.",THE COUNT OF MONTE CRISTO
Chapter 87. The Challenge,"Albert’s attack on Andrea had placed him on a different footing, and he hoped this visit had another cause than that he had at first supposed.",THE COUNT OF MONTE CRISTO
Chapter 87. The Challenge,"“Indeed, sir,” said he to Albert, “if you are come to quarrel with this gentleman because I have preferred him to you, I shall resign the case to the king’s attorney.” “You mistake, sir,” said Morcerf with a gloomy smile; “I am not referring in the least to matrimony, and I only addressed myself to M. Cavalcanti because he appeared disposed to interfere between us.",THE COUNT OF MONTE CRISTO
Chapter 87. The Challenge,"In one respect you are right, for I am ready to quarrel with everyone today; but you have the first claim, M. Danglars.” 40212m “Sir,” replied Danglars, pale with anger and fear, “I warn you, when I have the misfortune to meet with a mad dog, I kill it; and far from thinking myself guilty of a crime, I believe I do society a kindness.",THE COUNT OF MONTE CRISTO
Chapter 87. The Challenge,"Now, if you are mad and try to bite me, I will kill you without pity.",THE COUNT OF MONTE CRISTO
Chapter 87. The Challenge,"Is it my fault that your father has dishonored himself?” “Yes, miserable wretch!” cried Morcerf, “it is your fault.” Danglars retreated a few steps.",THE COUNT OF MONTE CRISTO
Chapter 87. The Challenge,“My fault?” said he; “you must be mad!,THE COUNT OF MONTE CRISTO
Chapter 87. The Challenge,What do I know of the Grecian affair?,THE COUNT OF MONTE CRISTO
Chapter 87. The Challenge,Have I travelled in that country?,THE COUNT OF MONTE CRISTO
Chapter 87. The Challenge,"Did I advise your father to sell the castle of Yanina—to betray——” “Silence!” said Albert, with a thundering voice.",THE COUNT OF MONTE CRISTO
Chapter 87. The Challenge,"“No; it is not you who have directly made this exposure and brought this sorrow on us, but you hypocritically provoked it.” “I?” “Yes; you!",THE COUNT OF MONTE CRISTO
Chapter 87. The Challenge,How came it known?” “I suppose you read it in the paper in the account from Yanina?” “Who wrote to Yanina?” “To Yanina?” “Yes.,THE COUNT OF MONTE CRISTO
Chapter 87. The Challenge,"Who wrote for particulars concerning my father?” “I imagine anyone may write to Yanina.” “But one person only wrote!” “One only?” “Yes; and that was you!” “I, doubtless, wrote.",THE COUNT OF MONTE CRISTO
Chapter 87. The Challenge,"It appears to me that when about to marry your daughter to a young man, it is right to make some inquiries respecting his family; it is not only a right, but a duty.” “You wrote, sir, knowing what answer you would receive.” “I, indeed?",THE COUNT OF MONTE CRISTO
